Id,Sales
1287,5416.0
2143,5228.0
2999,6068.0
4711,3956.0
5567,3056.0
6423,2960.0
7279,3652.0
8135,3464.0
8991,4304.0
10703,3956.0
11559,4820.0
12415,4724.0
13271,5416.0
14127,5228.0
14983,6068.0
16695,3956.0
17551,3056.0
18407,2960.0
19263,3652.0
20119,3464.0
20975,4304.0
22687,3956.0
23543,4820.0
24399,4724.0
25255,5416.0
26111,5228.0
26967,6068.0
28679,3956.0
29535,3056.0
30391,2960.0
31247,3652.0
32103,3552.0
32959,4392.0
34671,3956.0
35527,4912.0
36383,4812.0
37239,5508.0
38095,5316.0
38951,6160.0
40663,3956.0
432,3711.5
1288,3557.0
2144,3816.5
3000,4067.5
4712,2868.5
5568,2717.5
6424,2626.5
7280,2472.0
8136,2731.5
8992,2982.5
10704,2868.5
11560,3802.5
12416,3711.5
13272,3557.0
14128,3816.5
14984,4067.5
16696,2868.5
17552,2717.5
18408,2626.5
19264,2572.5
20120,2832.0
20976,3083.0
22688,2868.5
23544,3903.0
24400,3812.0
25256,3657.5
26112,3917.0
26968,4168.0
28680,2868.5
29536,2818.0
30392,2727.0
31248,2572.5
32104,2832.0
32960,3083.0
34672,2868.5
35528,3903.0
36384,3812.0
37240,3657.5
38096,3917.0
38952,4168.0
40664,2868.5
433,7874.0
1289,7782.0
2145,8102.0
3001,9100.0
4713,5050.0
5569,6148.0
6425,5548.0
7281,5456.0
8137,5776.0
8993,6774.0
10705,5050.0
11561,8474.0
12417,7874.0
13273,7782.0
14129,8102.0
14985,9100.0
16697,5050.0
17553,6148.0
18409,5548.0
19265,5456.0
20121,5776.0
20977,6774.0
22689,5050.0
23545,8474.0
24401,7874.0
25257,7782.0
26113,8102.0
26969,9100.0
28681,5050.0
29537,6148.0
30393,5548.0
31249,5456.0
32105,6192.0
32961,7190.0
34673,5050.0
35529,8890.0
36385,8290.0
37241,8198.0
38097,8518.0
38953,9516.0
40665,5050.0
434,19613.962260988388
1290,19490.20985626824
2146,19995.1488863943
3002,21485.54192447786
3858,19071.932809002643
4714,13998.99251049518
5570,17142.580427600966
6426,16413.72287895638
7282,16289.970474236236
8138,16794.909504362295
8994,18285.302542445854
9850,19071.932809002643
10706,13998.99251049518
11562,20342.819809632972
12418,19613.962260988388
13274,18916.664565070332
14130,19421.603595196393
14986,20911.996633279952
15842,18498.387517804735
16698,13425.44721929727
17554,16569.035136403058
18410,15840.177587758473
19266,15716.425183038325
20122,16221.364213164386
20978,17711.757251247946
21834,18498.387517804735
22690,13425.44721929727
23546,19769.27451843506
24402,19040.41696979048
25258,18916.664565070332
26114,19421.603595196393
26970,20911.996633279952
27826,18498.387517804735
28682,13425.44721929727
29538,16569.035136403058
30394,15840.177587758473
31250,15716.425183038325
32106,16221.364213164386
32962,17711.757251247946
33818,18498.387517804735
34674,13425.44721929727
35530,19769.27451843506
36386,19040.41696979048
37242,18916.664565070332
38098,19421.603595196393
38954,20911.996633279952
39810,18498.387517804735
40666,13425.44721929727
435,5888.0
1291,5568.0
2147,6272.0
3003,6976.0
4715,5568.0
5571,4416.0
6427,4352.0
7283,4032.0
8139,4736.0
8995,5440.0
10707,5568.0
11563,5952.0
12419,5888.0
13275,5568.0
14131,6272.0
14987,6976.0
16699,5568.0
17555,4416.0
18411,4352.0
19267,4032.0
20123,4736.0
20979,5440.0
22691,5568.0
23547,5952.0
24403,5888.0
25259,5568.0
26115,6272.0
26971,6976.0
28683,5568.0
29539,4416.0
30395,4352.0
31251,4032.0
32107,4864.0
32963,5568.0
34675,5568.0
35531,6080.0
36387,6016.0
37243,5696.0
38099,6400.0
38955,7104.0
40667,5568.0
436,5854.0
1292,5725.0
2148,5831.0
3004,6778.0
4716,5487.0
5572,4954.0
6428,4412.0
7284,4283.0
8140,4389.0
8996,5336.0
10708,5487.0
11564,6396.0
12420,5854.0
13276,5725.0
14132,5831.0
14988,6778.0
16700,5487.0
17556,4954.0
18412,4412.0
19268,4283.0
20124,4389.0
20980,5336.0
22692,5487.0
23548,6396.0
24404,5854.0
25260,5725.0
26116,5831.0
26972,6778.0
28684,5487.0
29540,4954.0
30396,4412.0
31252,4283.0
32108,4740.0
32964,5687.0
34676,5487.0
35532,6746.0
36388,6205.0
37244,6075.0
38100,6182.0
38956,7128.0
40668,5487.0
437,7342.0
1293,7934.0
2149,8032.0
3005,9178.0
4717,5196.0
5573,5310.0
6429,4814.0
7285,5406.0
8141,5504.0
8997,6650.0
10709,5196.0
11565,7838.0
12421,7342.0
13277,7934.0
14133,8032.0
14989,9178.0
16701,5196.0
17557,5310.0
18413,4814.0
19269,5406.0
20125,5504.0
20981,6650.0
22693,5196.0
23549,7838.0
24405,7342.0
25261,7934.0
26117,8032.0
26973,9178.0
28685,5196.0
29541,5310.0
30397,4814.0
31253,5406.0
32109,5596.0
32965,6742.0
34677,5196.0
35533,7932.0
36389,7434.0
37245,8028.0
38101,8124.0
38957,9272.0
40669,5196.0
438,5617.0
1294,5415.0
2150,6007.0
3006,6417.0
4718,3740.0
5574,4488.0
6430,4009.0
7286,3807.0
8142,4399.0
8998,4809.0
10710,3740.0
11566,6096.0
12422,5617.0
13278,5415.0
14134,6007.0
14990,6417.0
16702,3740.0
17558,4488.0
18414,4009.0
19270,3690.0
20126,4282.0
20982,4692.0
22694,3740.0
23550,5979.0
24406,5500.0
25262,5298.0
26118,5890.0
26974,6300.0
28686,3740.0
29542,4371.0
30398,3892.0
31254,3690.0
32110,4282.0
32966,4692.0
34678,3740.0
35534,5979.0
36390,5500.0
37246,5298.0
38102,5890.0
38958,6300.0
40670,3740.0
439,6224.0
1295,6244.0
2151,6520.0
3007,7530.0
4719,3434.0
5575,4176.0
6431,4166.0
7287,4186.0
8143,4462.0
8999,5472.0
10711,3434.0
11567,6234.0
12423,6224.0
13279,6244.0
14135,6520.0
14991,7530.0
16703,3434.0
17559,4176.0
18415,4166.0
19271,4186.0
20127,4462.0
20983,5472.0
22695,3434.0
23551,6234.0
24407,6224.0
25263,6244.0
26119,6520.0
26975,7530.0
28687,3434.0
29543,4176.0
30399,4166.0
31255,4186.0
32111,4490.0
32967,5500.0
34679,3434.0
35535,6262.0
36391,6252.0
37247,6272.0
38103,6548.0
38959,7558.0
40671,3434.0
440,5002.0
1296,4924.0
2152,4908.0
3008,5719.0
4720,5645.0
5576,4527.0
6432,3829.0
7288,3751.0
8144,3735.0
9000,4546.0
10712,5645.0
11568,5734.0
12424,5036.0
13280,4958.0
14136,4942.0
14992,5753.0
16704,5679.0
17560,4561.0
18416,3863.0
19272,3785.0
20128,3769.0
20984,4580.0
22696,5679.0
23552,5734.0
24408,5036.0
25264,4958.0
26120,4942.0
26976,5753.0
28688,5679.0
29544,4561.0
30400,3863.0
31256,3785.0
32112,3769.0
32968,4580.0
34680,5679.0
35536,5734.0
36392,5036.0
37248,4958.0
38104,4942.0
38960,5753.0
40672,5679.0
441,5240.0
1297,5452.0
2153,5804.0
3009,6492.0
4721,3212.0
5577,3476.0
6433,3420.0
7289,3632.0
8145,3984.0
9001,4672.0
10713,3212.0
11569,5296.0
12425,5240.0
13281,5452.0
14137,5804.0
14993,6492.0
16705,3212.0
17561,3476.0
18417,3420.0
19273,3632.0
20129,3984.0
20985,4672.0
22697,3212.0
23553,5296.0
24409,5240.0
25265,5452.0
26121,5804.0
26977,6492.0
28689,3212.0
29545,3476.0
30401,3420.0
31257,3632.0
32113,3904.0
32969,4592.0
34681,3212.0
35537,5216.0
36393,5160.0
37249,5372.0
38105,5724.0
38961,6412.0
40673,3212.0
442,7792.0
1298,7688.0
2154,7840.0
3010,9600.0
4722,9464.0
5578,7040.0
6434,5848.0
7290,5744.0
8146,5896.0
9002,7424.0
10714,9464.0
11570,9216.0
12426,8016.0
13282,7920.0
14138,8064.0
14994,9600.0
16706,9464.0
17562,7040.0
18418,5848.0
19274,5744.0
20130,5896.0
20986,7424.0
22698,9464.0
23554,9216.0
24410,8016.0
25266,7920.0
26122,8064.0
26978,9600.0
29546,7040.0
30402,5848.0
31258,5744.0
32114,5896.0
32970,7424.0
34682,9464.0
35538,9216.0
36394,8016.0
37250,7920.0
38106,8064.0
38962,9600.0
40674,9464.0
443,7888.0
1299,7672.0
2155,7732.0
3011,9220.0
4723,6096.0
5579,5836.0
6435,5344.0
7291,5128.0
8147,5188.0
9003,6676.0
10715,6096.0
11571,8380.0
12427,7888.0
13283,7672.0
14139,7732.0
14995,9220.0
16707,6096.0
17563,5836.0
18419,5344.0
19275,5128.0
20131,5188.0
20987,6676.0
22699,6096.0
23555,8380.0
24411,7888.0
25267,7672.0
26123,7732.0
26979,9220.0
28691,6096.0
29547,5836.0
30403,5344.0
31259,5128.0
32115,5388.0
32971,6876.0
34683,6096.0
35539,8580.0
36395,8088.0
37251,7872.0
38107,7932.0
38963,9420.0
40675,6096.0
444,4480.0
1300,4828.0
2156,4992.0
3012,5612.0
4724,2904.0
5580,3432.0
6436,2976.0
7292,3324.0
8148,3488.0
9004,3956.0
10716,2904.0
11572,5088.0
12428,4632.0
13284,4980.0
14140,5144.0
14996,5612.0
16708,2904.0
17564,3432.0
18420,2976.0
19276,3324.0
20132,3488.0
20988,3956.0
22700,2904.0
23556,5088.0
24412,4632.0
25268,4980.0
26124,5144.0
26980,5612.0
29548,3432.0
30404,2976.0
31260,3324.0
32116,3488.0
32972,3956.0
34684,2904.0
35540,5088.0
36396,4632.0
37252,4980.0
38108,5144.0
38964,5612.0
40676,2904.0
445,9728.0
1301,9664.0
2157,9888.0
3013,11776.0
4725,8416.0
5581,8000.0
6437,7360.0
7293,7296.0
8149,7520.0
9005,9408.0
10717,8416.0
11573,11200.0
12429,10560.0
13285,10496.0
14141,10720.0
14997,12608.0
16709,8416.0
17565,8000.0
18421,7360.0
19277,7296.0
20133,7520.0
20989,9408.0
22701,8416.0
23557,11200.0
24413,10560.0
25269,10496.0
26125,10720.0
26981,12608.0
28693,8416.0
29549,8000.0
30405,7360.0
31261,7296.0
32117,7520.0
32973,9408.0
34685,8416.0
35541,11200.0
36397,10560.0
37253,10496.0
38109,10720.0
38965,12608.0
40677,8416.0
446,6772.0
1302,6952.0
2158,7567.0
3014,9526.0
4726,2591.0
5582,3911.0
6438,3621.0
7294,3801.0
8150,4416.0
9006,6043.0
10718,2591.0
11574,7394.0
12430,7105.0
13286,7284.0
14142,7900.0
14998,9526.0
16710,2591.0
17566,3911.0
18422,3621.0
19278,3801.0
20134,4416.0
20990,6043.0
22702,2591.0
23558,7394.0
24414,7105.0
25270,7284.0
26126,7900.0
26982,9526.0
28694,1335.0
29550,3911.0
30406,3621.0
31262,3801.0
32118,4416.0
32974,6043.0
34686,2591.0
35542,7394.0
36398,7105.0
37254,7284.0
38110,7900.0
38966,9526.0
40678,2591.0
447,5364.0
1303,5316.0
2159,5768.0
3015,6560.0
4727,4024.0
5583,4372.0
6439,3980.0
7295,3932.0
8151,4384.0
9007,5176.0
10719,4024.0
11575,5756.0
12431,5364.0
13287,5316.0
14143,5768.0
14999,6560.0
16711,4024.0
17567,4484.0
18423,4092.0
19279,4044.0
20135,4496.0
20991,5288.0
22703,4024.0
23559,5868.0
24415,5476.0
25271,5428.0
26127,5880.0
26983,6672.0
28695,4024.0
29551,4484.0
30407,4092.0
31263,4044.0
32119,4496.0
32975,5288.0
34687,4024.0
35543,5868.0
36399,5476.0
37255,5428.0
38111,5880.0
38967,6672.0
40679,4024.0
448,8807.6181959983
1304,8720.60001427186
2160,8924.038427158695
3016,10461.977668309512
3872,4861.2924528301855
4728,8691.873134328358
5584,7197.898588269991
6440,6654.376677939567
7296,6567.358496213128
8152,6770.796909099962
9008,8308.736150250777
9864,4861.2924528301855
10720,8691.873134328358
11576,9351.140106328723
12432,8807.6181959983
13288,8720.60001427186
14144,8924.038427158695
15000,10461.977668309512
15856,4861.2924528301855
16712,8691.873134328358
17568,8958.192750949205
18424,8414.670840618783
19280,8327.652658892344
20136,8531.091071779178
20992,10069.030312929994
21848,4861.2924528301855
22704,8691.873134328358
23560,11111.43426900794
24416,10567.912358677517
25272,10480.894176951075
26128,10684.332589837912
26984,12222.271830988724
27840,4861.2924528301855
28696,8691.873134328358
29552,8958.192750949205
30408,8414.670840618783
31264,8327.652658892344
32120,8531.091071779178
32976,10069.030312929994
33832,4861.2924528301855
34688,8691.873134328358
35544,11111.43426900794
36400,10567.912358677517
37256,10480.894176951075
38112,10684.332589837912
38968,12222.271830988724
39824,4861.2924528301855
40680,8691.873134328358
449,9040.0
1305,9312.0
2161,9644.0
3017,11152.0
4729,8248.0
5585,6164.0
6441,5656.0
7297,5928.0
8153,6260.0
9009,7768.0
10721,8248.0
11577,9548.0
12433,9040.0
13289,9312.0
14145,9644.0
15001,11152.0
16713,8248.0
17569,6164.0
18425,5656.0
19281,5928.0
20137,6260.0
20993,7768.0
22705,8248.0
23561,9548.0
24417,9040.0
25273,9312.0
26129,9644.0
26985,11152.0
28697,8248.0
29553,6164.0
30409,5656.0
31265,5928.0
32121,6760.0
32977,8268.0
34689,8248.0
35545,10048.0
36401,9540.0
37257,9812.0
38113,10144.0
38969,11652.0
40681,8248.0
450,10752.0
1306,10336.0
2162,11296.0
3018,12416.0
4730,9344.0
5586,8832.0
6442,8832.0
7298,8416.0
8154,9376.0
9010,10496.0
10722,9344.0
11578,10752.0
12434,10752.0
13290,10336.0
14146,11296.0
15002,12416.0
16714,9344.0
17570,9472.0
18426,9472.0
19282,9056.0
20138,10016.0
20994,11136.0
22706,9344.0
23562,11392.0
24418,11392.0
25274,10976.0
26130,11936.0
26986,13056.0
28698,9344.0
29554,9472.0
30410,9472.0
31266,9056.0
32122,10016.0
32978,11136.0
34690,9344.0
35546,11392.0
36402,11392.0
37258,10976.0
38114,11936.0
38970,13056.0
40682,9344.0
451,6636.0
1307,6774.0
2163,7322.0
3019,8278.0
4731,2556.0
5587,3978.0
6443,3938.0
7299,4076.0
8155,4624.0
9011,5580.0
10723,2556.0
11579,6682.0
12435,6644.0
13291,6780.0
14147,7330.0
15003,8284.0
16715,2556.0
17571,3986.0
18427,3946.0
19283,4084.0
20139,4632.0
20995,5588.0
22707,2556.0
23563,6682.0
24419,6644.0
25275,6780.0
26131,7330.0
26987,8284.0
28699,2556.0
29555,3986.0
30411,3946.0
31267,4084.0
32123,4632.0
32979,5588.0
34691,2556.0
35547,6682.0
36403,6644.0
37259,6780.0
38115,7330.0
38971,8284.0
40683,2556.0
452,8208.0
1308,8000.0
2164,8720.0
3020,9752.0
4732,5296.0
5588,5672.0
6444,5536.0
7300,5328.0
8156,6048.0
9012,7080.0
10724,5296.0
11580,8392.0
12436,8256.0
13292,8048.0
14148,8768.0
15004,9800.0
16716,5344.0
17572,5720.0
18428,5584.0
19284,5376.0
20140,6096.0
20996,7128.0
22708,5344.0
23564,8392.0
24420,8256.0
25276,8048.0
26132,8768.0
26988,9800.0
28700,5344.0
29556,5720.0
30412,5584.0
31268,5376.0
32124,6096.0
32980,7128.0
34692,5344.0
35548,8392.0
36404,8256.0
37260,8048.0
38116,8768.0
38972,9800.0
40684,5344.0
453,5276.0
1309,5293.0
2165,5465.0
3021,5963.0
4733,4519.0
5589,4035.0
6445,3680.0
7301,3697.0
8157,3869.0
9013,4367.0
10725,4519.0
11581,5584.0
12437,5230.0
13293,5246.0
14149,5419.0
15005,5916.0
16717,4473.0
17573,3989.0
18429,3634.0
19285,3651.0
20141,3823.0
20997,4321.0
22709,4473.0
23565,5584.0
24421,5230.0
25277,5246.0
26133,5419.0
26989,5916.0
28701,4473.0
29557,3989.0
30413,3634.0
31269,3651.0
32125,3823.0
32981,4321.0
34693,4473.0
35549,5584.0
36405,5230.0
37261,5246.0
38117,5419.0
38973,5916.0
40685,4473.0
454,6224.0
1310,6080.0
2166,6656.0
3022,7392.0
4734,4608.0
5590,5120.0
6446,4496.0
7302,4352.0
8158,4928.0
9014,5664.0
10726,4608.0
11582,6848.0
12438,6224.0
13294,6080.0
14150,6656.0
15006,7392.0
16718,4608.0
17574,5392.0
18430,4768.0
19286,4624.0
20142,5200.0
20998,5936.0
22710,4608.0
23566,7104.0
24422,6496.0
25278,6336.0
26134,6928.0
26990,7648.0
28702,4608.0
29558,5392.0
30414,4768.0
31270,4624.0
32126,5200.0
32982,5936.0
34694,4608.0
35550,7104.0
36406,6496.0
37262,6336.0
38118,6928.0
38974,7648.0
40686,4608.0
455,15520.0
1311,16576.0
2167,16512.0
3023,17920.0
4735,16960.0
5591,11744.0
6447,11392.0
7303,12448.0
8159,12384.0
9015,13792.0
10727,16960.0
11583,15872.0
12439,15520.0
13295,16576.0
14151,16512.0
15007,17920.0
16719,16960.0
17575,11744.0
18431,11392.0
19287,12448.0
20143,12384.0
20999,13792.0
22711,16960.0
23567,15872.0
24423,15520.0
25279,16576.0
26135,16512.0
26991,17920.0
28703,16960.0
29559,11744.0
30415,11392.0
31271,12448.0
32127,13088.0
32983,14496.0
34695,16960.0
35551,16544.0
36407,16224.0
37263,17248.0
38119,17216.0
38975,18592.0
40687,16960.0
456,9993.0
1312,9982.0
2168,9895.0
3024,12872.0
4736,10895.0
5592,9279.0
6448,8122.0
7304,8111.0
8160,8024.0
9016,9936.0
10728,10895.0
11584,12215.0
12440,11058.0
13296,11047.0
14152,10960.0
15008,12872.0
16720,10895.0
17576,9279.0
18432,8122.0
19288,8111.0
20144,8024.0
21000,9936.0
22712,10895.0
23568,12215.0
24424,11058.0
25280,11047.0
26136,10960.0
26992,12872.0
29560,9279.0
30416,8122.0
31272,8111.0
32128,8024.0
32984,9936.0
34696,10895.0
35552,12215.0
36408,11058.0
37264,11047.0
38120,10960.0
38976,12872.0
40688,10895.0
457,6869.0
1313,6521.0
2169,6775.0
3025,7723.0
4737,4920.0
5593,5875.0
6449,5353.0
7305,5005.0
8161,5259.0
9017,6207.0
10729,4920.0
11585,7391.0
12441,6869.0
13297,6521.0
14153,6775.0
15009,7723.0
16721,4920.0
17577,6103.0
18433,5581.0
19289,5233.0
20145,5487.0
21001,6435.0
22713,4920.0
23569,7619.0
24425,7097.0
25281,6749.0
26137,7003.0
26993,7951.0
28705,4920.0
29561,6103.0
30417,5581.0
31273,5233.0
32129,5487.0
32985,6435.0
34697,4920.0
35553,7619.0
36409,7097.0
37265,6749.0
38121,7003.0
38977,7951.0
40689,4920.0
458,5788.0
1314,5708.0
2170,6008.0
3026,6956.0
4738,2796.0
5594,3552.0
6450,3600.0
7306,3520.0
8162,3820.0
9018,4768.0
10730,2796.0
11586,5844.0
12442,5892.0
13298,5812.0
14154,6112.0
15010,7060.0
16722,2900.0
17578,3656.0
18434,3704.0
19290,3624.0
20146,3924.0
21002,4872.0
22714,2900.0
23570,5844.0
24426,5892.0
25282,5812.0
26138,6112.0
26994,7060.0
28706,2900.0
29562,3656.0
30418,3704.0
31274,3624.0
32130,3924.0
32986,4872.0
34698,2900.0
35554,5844.0
36410,5892.0
37266,5812.0
38122,6112.0
38978,7060.0
40690,2900.0
459,5240.0
1315,5008.0
2171,5048.0
3027,6088.0
4739,5616.0
5595,4688.0
6451,4160.0
7307,3928.0
8163,3968.0
9019,5008.0
10731,5616.0
11587,6080.0
12443,5544.0
13299,5320.0
14155,5352.0
15011,6400.0
16723,5616.0
17579,4688.0
18435,4160.0
19291,3928.0
20147,3968.0
21003,5008.0
22715,5616.0
23571,6080.0
24427,5544.0
25283,5320.0
26139,5352.0
26995,6400.0
28707,5616.0
29563,4688.0
30419,4160.0
31275,3928.0
32131,3968.0
32987,5008.0
34699,5616.0
35555,6080.0
36411,5544.0
37267,5320.0
38123,5352.0
38979,6400.0
40691,5616.0
460,6248.0
1316,6224.0
2172,6376.0
3028,7248.0
4740,4312.0
5596,5856.0
6452,5000.0
7308,4976.0
8164,5128.0
9020,6000.0
10732,4312.0
11588,7384.0
12444,6520.0
13300,6504.0
14156,6648.0
15012,7528.0
16724,4312.0
17580,5856.0
18436,5000.0
19292,4976.0
20148,5128.0
21004,6000.0
22716,4312.0
23572,7384.0
24428,6520.0
25284,6504.0
26140,6648.0
26996,7528.0
28708,4312.0
29564,5856.0
30420,5000.0
31276,4976.0
32132,5128.0
32988,6000.0
34700,4312.0
35556,7384.0
36412,6520.0
37268,6504.0
38124,6648.0
38980,7528.0
40692,4312.0
461,5920.0
1317,5022.0
2173,5450.0
3029,5804.0
4741,2652.0
5597,3694.0
6453,4576.0
7309,3678.0
8165,4106.0
9021,4460.0
10733,2652.0
11589,5038.0
12445,5920.0
13301,5022.0
14157,5450.0
15013,5804.0
16725,2652.0
17581,3694.0
18437,4576.0
19293,3678.0
20149,4106.0
21005,4460.0
22717,2652.0
23573,5038.0
24429,5920.0
25285,5022.0
26141,5450.0
26997,5804.0
28709,2652.0
29565,3694.0
30421,4576.0
31277,3678.0
32133,4074.0
32989,4428.0
34701,2652.0
35557,5006.0
36413,5888.0
37269,4990.0
38125,5418.0
38981,5772.0
40693,2652.0
462,11640.0
1318,9696.0
2174,10688.0
3030,11728.0
4742,7856.0
5598,7512.0
6454,9352.0
7310,7408.0
8166,8400.0
9022,9440.0
10734,7856.0
11590,9800.0
12446,11640.0
13302,9696.0
14158,10688.0
15014,11728.0
16726,7856.0
17582,8320.0
18438,10160.0
19294,8216.0
20150,9208.0
21006,10248.0
22718,7856.0
23574,10608.0
24430,12448.0
25286,10504.0
26142,11496.0
26998,12536.0
28710,7856.0
29566,8320.0
30422,10160.0
31278,8216.0
32134,9208.0
32990,10248.0
34702,7856.0
35558,10608.0
36414,12448.0
37270,10504.0
38126,11496.0
38982,12536.0
40694,7856.0
463,5404.0
1319,5424.0
2175,5804.0
3031,6204.0
4743,4752.0
5599,4244.0
6455,4088.0
7311,4108.0
8167,4488.0
9023,4888.0
10735,4752.0
11591,5892.0
12447,5736.0
13303,5756.0
14159,6136.0
15015,6536.0
16727,4752.0
17583,4576.0
18439,4420.0
19295,4440.0
20151,4820.0
21007,5220.0
22719,4752.0
23575,5892.0
24431,5736.0
25287,5756.0
26143,6136.0
26999,6536.0
28711,4752.0
29567,4576.0
30423,4420.0
31279,4440.0
32135,4820.0
32991,5220.0
34703,4752.0
35559,5892.0
36415,5736.0
37271,5756.0
38127,6136.0
38983,6536.0
40695,4752.0
464,6260.0
1320,6216.0
2176,6558.0
3032,7463.0
4744,6068.0
5600,5028.0
6456,4760.0
7312,4716.0
8168,5058.0
9024,5858.0
10736,6068.0
11592,6633.0
12448,6365.0
13304,6321.0
14160,6663.0
15016,7463.0
16728,6068.0
17584,5028.0
18440,4760.0
19296,4716.0
20152,5058.0
21008,5858.0
22720,6068.0
23576,6633.0
24432,6365.0
25288,6321.0
26144,6663.0
27000,7463.0
29568,5028.0
30424,4760.0
31280,4716.0
32136,5058.0
32992,5858.0
34704,6068.0
35560,6633.0
36416,6365.0
37272,6321.0
38128,6663.0
38984,7463.0
40696,6068.0
465,7752.0
1321,7518.0
2177,7478.0
3033,8806.0
4745,6736.0
5601,6184.0
6457,5400.0
7313,5166.0
8169,5126.0
9025,6454.0
10737,6736.0
11593,8536.0
12449,7752.0
13305,7518.0
14161,7478.0
15017,8806.0
16729,6736.0
17585,6690.0
18441,5906.0
19297,5672.0
20153,5632.0
21009,6960.0
22721,6736.0
23577,9042.0
24433,8258.0
25289,8024.0
26145,7984.0
27001,9312.0
28713,6736.0
29569,6690.0
30425,5906.0
31281,5672.0
32137,5632.0
32993,6960.0
34705,6736.0
35561,9042.0
36417,8258.0
37273,8024.0
38129,7984.0
38985,9312.0
40697,6736.0
466,5192.0
1322,5314.0
2178,5398.0
3034,6130.0
4746,4942.0
5602,4318.0
6458,3556.0
7314,3678.0
8170,3762.0
9026,4494.0
10738,4942.0
11594,6022.0
12450,5258.0
13306,5382.0
14162,5464.0
15018,6198.0
16730,5008.0
17586,4384.0
18442,3622.0
19298,3744.0
20154,3828.0
21010,4560.0
22722,5008.0
23578,6022.0
24434,5258.0
25290,5382.0
26146,5464.0
27002,6198.0
28714,5008.0
29570,4384.0
30426,3622.0
31282,3744.0
32138,3828.0
32994,4560.0
34706,5008.0
35562,6022.0
36418,5258.0
37274,5382.0
38130,5464.0
38986,6198.0
40698,5008.0
467,7248.0
1323,7224.0
2179,7656.0
3035,8428.0
4747,4968.0
5603,5236.0
6459,5152.0
7315,5128.0
8171,5560.0
9027,6332.0
10739,4968.0
11595,7176.0
12451,7092.0
13307,7068.0
14163,7500.0
15019,8272.0
16731,4812.0
17587,5080.0
18443,4996.0
19299,4972.0
20155,5404.0
21011,6176.0
22723,4812.0
23579,7176.0
24435,7092.0
25291,7068.0
26147,7500.0
27003,8272.0
28715,4812.0
29571,5080.0
30427,4996.0
31283,4972.0
32139,5404.0
32995,6176.0
34707,4812.0
35563,7176.0
36419,7092.0
37275,7068.0
38131,7500.0
38987,8272.0
40699,4812.0
468,8144.0
1324,8168.0
2180,8856.0
3036,9288.0
4748,5832.0
5604,5152.0
6460,5368.0
7316,5392.0
8172,6080.0
9028,6512.0
10740,5832.0
11596,8064.0
12452,8280.0
13308,8304.0
14164,8992.0
15020,9424.0
16732,5832.0
17588,5152.0
18444,5368.0
19300,5392.0
20156,6080.0
21012,6512.0
22724,5832.0
23580,8064.0
24436,8280.0
25292,8304.0
26148,8992.0
27004,9424.0
28716,5832.0
29572,5152.0
30428,5368.0
31284,5392.0
32140,6080.0
32996,6512.0
34708,5832.0
35564,8064.0
36420,8280.0
37276,8304.0
38132,8992.0
38988,9424.0
40700,5832.0
469,8800.0
1325,8648.0
2181,8864.0
3037,11016.0
4749,7384.0
5605,7456.0
6461,6704.0
7317,6552.0
8173,6768.0
9029,8232.0
10741,7384.0
11597,10240.0
12453,9488.0
13309,9336.0
14165,9552.0
15021,11016.0
16733,7384.0
17589,7456.0
18445,6704.0
19301,6552.0
20157,6768.0
21013,8232.0
22725,7384.0
23581,10240.0
24437,9488.0
25293,9336.0
26149,9552.0
27005,11016.0
29573,7456.0
30429,6704.0
31285,6552.0
32141,6768.0
32997,8232.0
34709,7384.0
35565,10240.0
36421,9488.0
37277,9336.0
38133,9552.0
38989,11016.0
40701,7384.0
470,7860.0
1326,7840.0
2182,8012.0
3038,9072.0
4750,6752.0
5606,6308.0
6462,5496.0
7318,5476.0
8174,5648.0
9030,6708.0
10742,6752.0
11598,9112.0
12454,8300.0
13310,8280.0
14166,8452.0
15022,9512.0
16734,6752.0
17590,6308.0
18446,5496.0
19302,5476.0
20158,5648.0
21014,6708.0
22726,6752.0
23582,9112.0
24438,8300.0
25294,8280.0
26150,8452.0
27006,9512.0
28718,6752.0
29574,6308.0
30430,5496.0
31286,5476.0
32142,5648.0
32998,6708.0
34710,6752.0
35566,9112.0
36422,8300.0
37278,8280.0
38134,8452.0
38990,9512.0
40702,6752.0
471,4800.0
1327,4840.0
2183,5344.0
3039,6188.0
4751,2968.0
5607,3252.0
6463,3036.0
7319,3076.0
8175,3580.0
9031,4424.0
10743,2968.0
11599,5016.0
12455,4800.0
13311,4840.0
14167,5344.0
15023,6188.0
16735,2968.0
17591,3252.0
18447,3036.0
19303,3076.0
20159,3580.0
21015,4424.0
22727,2968.0
23583,5016.0
24439,4800.0
25295,4840.0
26151,5344.0
27007,6188.0
28719,2968.0
29575,3252.0
30431,3036.0
31287,3076.0
32143,3636.0
32999,4480.0
34711,2968.0
35567,5076.0
36423,4856.0
37279,4900.0
38135,5400.0
38991,6248.0
40703,2968.0
472,5988.0
1328,6272.0
2184,6412.0
3040,7056.0
4752,5668.0
5608,4932.0
6464,4624.0
7320,4908.0
8176,5048.0
9032,5800.0
10744,5668.0
11600,6188.0
12456,5880.0
13312,6164.0
14168,6304.0
15024,7056.0
16736,5668.0
17592,4932.0
18448,4624.0
19304,4908.0
20160,5048.0
21016,5800.0
22728,5668.0
23584,6188.0
24440,5880.0
25296,6164.0
26152,6304.0
27008,7056.0
